SaleKey,CityKey,CustomerKey,BillToCustomerKey,StockItemKey,InvoiceDateKey,DeliveryDateKey,SalespersonKey,WWIInvoiceID,Description,Package,Quantity,UnitPrice,TaxRate,TotalExcludingTax,TaxAmount,Profit,TotalIncludingTax,TotalDryItems,TotalChillerItems,LineageKey,ProductId
7465321,64853,302,202,207,2019-10-03,2019-10-04,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7466161,64853,302,202,207,2019-10-03,2019-10-04,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7469221,64853,302,202,207,2019-10-04,2019-10-05,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7469281,64853,302,202,207,2019-10-04,2019-10-05,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7470121,64853,302,202,207,2019-10-04,2019-10-05,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7470901,64853,302,202,207,2019-10-04,2019-10-05,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7471681,64853,302,202,207,2019-10-04,2019-10-05,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7446901,64853,302,202,207,2019-10-01,2019-10-02,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7472521,64853,302,202,207,2019-10-04,2019-10-05,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7473421,64853,302,202,207,2019-10-04,2019-10-05,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7879801,64853,302,202,207,2019-11-14,2019-11-15,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7916581,64853,302,202,207,2019-11-17,2019-11-18,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7889281,64853,302,202,207,2019-11-15,2019-11-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7890241,64853,302,202,207,2019-11-15,2019-11-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7890301,64853,302,202,207,2019-11-15,2019-11-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7476001,64853,302,202,207,2019-10-04,2019-10-05,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7921801,64853,302,202,207,2019-11-18,2019-11-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7480141,64853,302,202,207,2019-10-05,2019-10-06,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7481101,64853,302,202,207,2019-10-05,2019-10-06,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7482661,64853,302,202,207,2019-10-05,2019-10-06,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7483501,64853,302,202,207,2019-10-05,2019-10-06,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7901221,64853,302,202,207,2019-11-16,2019-11-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7902001,64853,302,202,207,2019-11-16,2019-11-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7902781,64853,302,202,207,2019-11-16,2019-11-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7903621,64853,302,202,207,2019-11-16,2019-11-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7904461,64853,302,202,207,2019-11-16,2019-11-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7931161,64853,302,202,207,2019-11-19,2019-11-20,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4681,64853,302,202,192,2018-01-30,2018-01-31,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-01-31,2018-02-01,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-02-01,2018-02-02,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-06,2018-12-07,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-07,2018-12-08,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-08,2018-12-09,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-09,2018-12-10,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-10,2018-12-11,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-11,2018-12-12,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-12,2018-12-13,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-13,2018-12-14,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-14,2018-12-15,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-15,2018-12-16,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-16,2018-12-17,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-17,2018-12-18,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-18,2018-12-19,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-19,2018-12-20,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-20,2018-12-21,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-12-21,2018-12-22,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-13,2018-08-14,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-14,2018-08-15,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-15,2018-08-16,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-16,2018-08-17,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-17,2018-08-18,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-18,2018-08-19,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-19,2018-08-20,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-20,2018-08-21,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-21,2018-08-22,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-22,2018-08-23,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-23,2018-08-24,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-24,2018-08-25,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-25,2018-08-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-26,2018-08-27,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-27,2018-08-28,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-28,2018-08-29,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-29,2018-08-30,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-30,2018-08-31,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-08-31,2018-09-01,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-01,2018-09-02,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-02,2018-09-03,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-03,2018-09-04,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-04,2018-09-05,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-05,2018-09-06,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-06,2018-09-07,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-07,2018-09-08,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-08,2018-09-09,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-09,2018-09-10,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-10,2018-09-11,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-11,2018-09-12,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-12,2018-09-13,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-13,2018-09-14,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-14,2018-09-15,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-15,2018-09-16,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-16,2018-09-17,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-17,2018-09-18,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-18,2018-09-19,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4681,64853,302,202,192,2018-09-19,2018-09-20,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4201,64853,302,202,207,2018-09-08,2018-09-09,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-09,2018-09-10,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-10,2018-09-11,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-11,2018-09-12,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-12,2018-09-13,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-13,2018-09-14,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-14,2018-09-15,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-15,2018-09-16,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-16,2018-09-17,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-17,2018-09-18,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-18,2018-09-19,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-19,2018-09-20,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-20,2018-09-21,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-21,2018-09-22,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-09-22,2018-09-23,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-07,2018-11-08,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-08,2018-11-09,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-09,2018-11-10,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-10,2018-11-11,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-11,2018-11-12,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-12,2018-11-13,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-13,2018-11-14,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-14,2018-11-15,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-15,2018-11-16,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-16,2018-11-17,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-17,2018-11-18,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-18,2018-11-19,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-19,2018-11-20,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-20,2018-11-21,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-21,2018-11-22,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-22,2018-11-23,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-23,2018-11-24,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-24,2018-11-25,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-25,2018-11-26,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-26,2018-11-27,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-27,2018-11-28,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-28,2018-11-29,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-29,2018-11-30,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-11-30,2018-12-01,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-12-01,2018-12-02,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-12-02,2018-12-03,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-12-03,2018-12-04,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-12-04,2018-12-05,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-12-05,2018-12-06,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-12-06,2018-12-07,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-12-07,2018-12-08,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-12-08,2018-12-09,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-01-24,2018-01-25,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-01-25,2018-01-26,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-01-26,2018-01-27,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-01-27,2018-01-28,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-01-28,2018-01-29,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-01-29,2018-01-30,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-01-30,2018-01-31,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-01-31,2018-02-01,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-02-01,2018-02-02,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-02-02,2018-02-03,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-02-03,2018-02-04,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-02-04,2018-02-05,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-13,2018-06-14,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-14,2018-06-15,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-15,2018-06-16,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-16,2018-06-17,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-17,2018-06-18,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-18,2018-06-19,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-19,2018-06-20,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-20,2018-06-21,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-21,2018-06-22,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-22,2018-06-23,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-23,2018-06-24,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-24,2018-06-25,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-25,2018-06-26,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-26,2018-06-27,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-27,2018-06-28,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-28,2018-06-29,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-29,2018-06-30,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-06-30,2018-07-01,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-07-01,2018-07-02,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4201,64853,302,202,207,2018-07-02,2018-07-03,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
